Date,SPY_US_Equity,QQQ_US_Equity,IWD_US_Equity,IWF_US_Equity,IWN_US_Equity,MDY_US_Equity,IWM_US_Equity,IWO_US_Equity,EFA_US_Equity,EWJ_US_Equity,EWW_US_Equity,EWY_US_Equity,EWH_US_Equity,EWZ_US_Equity,IYR_US_Equity,SPLV_US_Equity,TLT_US_Equity,IEF_US_Equity,SHY_US_Equity,TIP_US_Equity,LQD_US_Equity,HYG_US_Equity,GLD_US_Equity
2008.05.02,0.003478,0.013478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.843478,0.003478,0.003478,0.063478,0.013478
2008.05.09,0.003478,0.013478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.843478,0.003478,0.003478,0.063478,0.013478
2008.05.16,0.003478,0.013478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.013478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.853478,0.003478,0.003478,0.043478,0.013478
2008.05.23,0.003478,0.013478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.843478,0.003478,0.003478,0.063478,0.013478
2008.05.30,0.003478,0.023478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.843478,0.003478,0.003478,0.053478,0.013478
2008.06.06,0.003478,0.023478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.843478,0.003478,0.003478,0.053478,0.013478
2008.06.13,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.003478,0.813478,0.003478,0.003478,0.083478,0.013478
2008.06.20,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.003478,0.813478,0.003478,0.003478,0.083478,0.013478
2008.06.27,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.003478,0.813478,0.003478,0.003478,0.083478,0.013478
2008.07.04,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.003478,0.813478,0.003478,0.003478,0.083478,0.013478
2008.07.11,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.003478,0.813478,0.003478,0.003478,0.083478,0.013478
2008.07.18,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.033478,0.003478,0.003478,0.813478,0.003478,0.003478,0.073478,0.013478
2008.07.25,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.033478,0.003478,0.003478,0.813478,0.003478,0.003478,0.073478,0.013478
2008.08.01,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.033478,0.003478,0.003478,0.793478,0.003478,0.003478,0.083478,0.023478
2008.08.08,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.033478,0.003478,0.003478,0.793478,0.003478,0.003478,0.083478,0.023478
2008.08.15,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.033478,0.003478,0.003478,0.793478,0.003478,0.003478,0.083478,0.023478
2008.08.22,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.033478,0.003478,0.003478,0.793478,0.003478,0.003478,0.083478,0.023478
2008.08.29,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.033478,0.003478,0.003478,0.793478,0.003478,0.003478,0.083478,0.023478
2008.09.05,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.033478,0.003478,0.003478,0.793478,0.003478,0.003478,0.083478,0.023478
2008.09.12,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.033478,0.003478,0.003478,0.793478,0.003478,0.003478,0.083478,0.023478
2008.09.19,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.033478,0.003478,0.003478,0.753478,0.003478,0.003478,0.113478,0.033478
2008.09.26,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.033478,0.003478,0.003478,0.763478,0.003478,0.003478,0.103478,0.033478
2008.10.03,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.003478,0.823478,0.003478,0.003478,0.073478,0.013478
2008.10.10,0.003478,0.013478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.903478,0.003478,0.003478,0.003478,0.013478
2008.10.17,0.003478,0.013478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.903478,0.003478,0.003478,0.003478,0.013478
2008.10.24,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.913478,0.003478,0.003478,0.003478,0.013478
2008.10.31,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.033478,0.003478,0.883478,0.003478,0.003478,0.003478,0.013478
2008.11.07,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.893478,0.003478,0.003478,0.003478,0.013478
2008.11.14,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.893478,0.003478,0.003478,0.003478,0.013478
2008.11.21,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.033478,0.003478,0.883478,0.003478,0.003478,0.003478,0.013478
2008.11.28,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.893478,0.003478,0.003478,0.003478,0.013478
2008.12.05,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.893478,0.003478,0.003478,0.003478,0.013478
2008.12.12,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.893478,0.003478,0.003478,0.003478,0.013478
2008.12.19,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.893478,0.003478,0.003478,0.003478,0.013478
2008.12.26,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.893478,0.003478,0.003478,0.003478,0.013478
2009.01.02,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.893478,0.003478,0.003478,0.003478,0.013478
2009.01.09,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.893478,0.003478,0.003478,0.003478,0.013478
2009.01.16,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.893478,0.003478,0.003478,0.003478,0.013478
2009.01.23,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.013478,0.003478,0.903478,0.003478,0.003478,0.003478,0.013478
2009.01.30,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.013478,0.003478,0.903478,0.003478,0.003478,0.003478,0.013478
2009.02.06,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.013478,0.003478,0.903478,0.003478,0.003478,0.003478,0.013478
2009.02.13,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.013478,0.003478,0.903478,0.003478,0.003478,0.003478,0.013478
2009.02.20,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.013478,0.003478,0.903478,0.003478,0.003478,0.003478,0.013478
2009.02.27,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.013478,0.003478,0.903478,0.003478,0.003478,0.003478,0.013478
2009.03.06,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.013478,0.003478,0.903478,0.003478,0.003478,0.003478,0.013478
2009.03.13,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.893478,0.003478,0.003478,0.003478,0.013478
2009.03.20,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.893478,0.003478,0.003478,0.003478,0.013478
2009.03.27,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.893478,0.003478,0.003478,0.003478,0.013478
2009.04.03,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.893478,0.003478,0.003478,0.003478,0.013478
2009.04.10,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.893478,0.003478,0.003478,0.003478,0.013478
2009.04.17,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.893478,0.003478,0.003478,0.003478,0.013478
2009.04.24,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.893478,0.003478,0.003478,0.003478,0.013478
2009.05.01,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.893478,0.003478,0.003478,0.003478,0.013478
2009.05.08,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.893478,0.003478,0.003478,0.003478,0.013478
2009.05.15,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.893478,0.003478,0.003478,0.003478,0.013478
2009.05.22,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.893478,0.003478,0.003478,0.003478,0.013478
2009.05.29,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.893478,0.003478,0.003478,0.003478,0.013478
2009.06.05,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.893478,0.003478,0.003478,0.003478,0.013478
2009.06.12,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.893478,0.003478,0.003478,0.003478,0.013478
2009.06.19,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.893478,0.003478,0.003478,0.003478,0.013478
2009.06.26,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.893478,0.003478,0.003478,0.003478,0.013478
2009.07.03,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.893478,0.003478,0.003478,0.003478,0.013478
2009.07.10,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.893478,0.003478,0.003478,0.003478,0.013478
2009.07.17,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.893478,0.003478,0.003478,0.003478,0.013478
2009.07.24,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.893478,0.003478,0.003478,0.003478,0.013478
2009.07.31,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.023478,0.003478,0.893478,0.003478,0.003478,0.003478,0.013478
2009.08.07,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.013478,0.003478,0.903478,0.003478,0.003478,0.003478,0.013478
2009.08.14,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.013478,0.003478,0.893478,0.003478,0.003478,0.003478,0.023478
2009.08.21,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.013478,0.003478,0.893478,0.003478,0.003478,0.003478,0.023478
2009.08.28,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.013478,0.003478,0.893478,0.003478,0.003478,0.003478,0.023478
2009.09.04,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.013478,0.003478,0.893478,0.003478,0.003478,0.003478,0.023478
2009.09.11,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.013478,0.003478,0.893478,0.003478,0.003478,0.003478,0.023478
2009.09.18,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.013478,0.003478,0.893478,0.003478,0.003478,0.003478,0.023478
2009.09.25,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.013478,0.003478,0.903478,0.003478,0.003478,0.003478,0.013478
2009.10.02,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.013478,0.003478,0.903478,0.003478,0.003478,0.003478,0.013478
2009.10.09,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.013478,0.003478,0.903478,0.003478,0.003478,0.003478,0.013478
2009.10.16,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.013478,0.003478,0.903478,0.003478,0.003478,0.003478,0.013478
2009.10.23,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.013478,0.003478,0.903478,0.003478,0.003478,0.003478,0.013478
2009.10.30,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.013478,0.003478,0.903478,0.003478,0.003478,0.003478,0.013478
2009.11.06,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.013478,0.003478,0.903478,0.003478,0.003478,0.003478,0.013478
2009.11.13,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.013478,0.003478,0.903478,0.003478,0.003478,0.003478,0.013478
2009.11.20,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.013478,0.003478,0.903478,0.003478,0.003478,0.003478,0.013478
2009.11.27,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.013478,0.003478,0.903478,0.003478,0.003478,0.003478,0.013478
2009.12.04,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.013478,0.003478,0.893478,0.003478,0.013478,0.003478,0.013478
2009.12.11,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.013478,0.003478,0.903478,0.003478,0.003478,0.003478,0.013478
2009.12.18,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.013478,0.003478,0.903478,0.003478,0.003478,0.003478,0.013478
2009.12.25,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.913478,0.003478,0.003478,0.003478,0.013478
2010.01.01,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.913478,0.003478,0.003478,0.003478,0.013478
2010.01.08,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.923478,0.003478,0.003478,0.003478,0.003478
2010.01.15,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.923478,0.003478,0.003478,0.003478,0.003478
2010.01.22,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.923478,0.003478,0.003478,0.003478,0.003478
2010.01.29,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.923478,0.003478,0.003478,0.003478,0.003478
2010.02.05,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.913478,0.003478,0.003478,0.003478,0.013478
2010.02.12,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.913478,0.003478,0.003478,0.003478,0.013478
2010.02.19,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.003478,0.913478,0.003478,0.003478,0.003478,0.013478
